,logFC,level,p,Genus,ord
R04382,-0.481278405892533,depleted,3.21906666253763e-05,R04382,0.231628903978458
R05316,-0.479476403863587,depleted,8.45716919398826e-05,R05316,0.229897621861958
R00702,-0.474241800357132,depleted,0.000725337365791427,R00702,0.224905285205973
R12761,0.473433707389311,enriched,0.00120153299964256,R12761,0.224139475292387
R05597,-0.467023669915428,depleted,0.0115075550685509,R05597,0.218111108261275
R02948,-0.463912540399631,depleted,1.00588567859808e-11,R02948,0.21521484514004
R06519,-0.463832831477937,depleted,1.39005895354536e-05,R06519,0.215140895556841
R10467,-0.456009671777251,depleted,1.65480417521954e-07,R10467,0.207944820754397
R01867,0.455115280116963,enriched,1.02443223199975e-11,R01867,0.207129918195942
R00791,0.454151619476542,enriched,1.65393154084962e-07,R00791,0.206253693473166
R01895,-0.449851043500822,depleted,3.81666969045794e-07,R01895,0.202365961338779
R01550,-0.449680576153923,depleted,0.00638560622513751,R01550,0.202212620570124
R11624,-0.44840080004244,depleted,1.45081497049509e-11,R11624,0.2010632774787
R10769,0.44651348481052,enriched,1.94160763889267e-07,R10769,0.199374292117634
R05226,0.446012677097421,enriched,0.00590933328792101,R05226,0.198927308131608
R02640,-0.445778199005967,depleted,0.0023919028761826,R02640,0.198718202709004
R03817,0.44505870672849,enriched,3.90873875309676e-11,R03817,0.198077252434836
R08409,0.44505870672849,enriched,3.90873875309676e-11,R08409,0.198077252434836
R02804,0.437764830505258,enriched,0.00356913032009379,R02804,0.191638046827297
R02550,0.436400524480015,enriched,0.00321396495562258,R02550,0.190445417766432
R03562,0.436400524480015,enriched,0.00321396495562258,R03562,0.190445417766432
R05666,0.436400524480015,enriched,0.00321396495562258,R05666,0.190445417766432
R03234,0.433411942397896,enriched,0.000714849303271097,R03234,0.187845911813117
R02968,0.433184979152193,enriched,0.0114829952847451,R02968,0.187649226163086
R05423,0.433184979152193,enriched,0.0114829952847451,R05423,0.187649226163086
R05424,0.433184979152193,enriched,0.0114829952847451,R05424,0.187649226163086
R05425,0.433184979152193,enriched,0.0114829952847451,R05425,0.187649226163086
R05426,0.433184979152193,enriched,0.0114829952847451,R05426,0.187649226163086
R05427,0.433184979152193,enriched,0.0114829952847451,R05427,0.187649226163086
R06909,0.433184979152193,enriched,0.0114829952847451,R06909,0.187649226163086
