function	A1	A10	A11	A12	A13	A14	A15	A16	A17	A18	A2	A3	A4	A5	A6	A7	A8	A9
RXN-10952	56474.45	52517.34	61586.02	57683.7	66229.73999999999	65448.0	65121.43	64975.01	64422.850000000006	63552.07	67738.35	67465.56	65479.08	66144.14000000001	63900.8	58360.45	58210.19	53890.92999999999
RXN-10953	56474.45	52517.34	61586.02	57683.7	66229.73999999999	65448.0	65121.43	64975.01	64422.850000000006	63552.07	67738.35	67465.56	65479.08	66144.14000000001	63900.8	58360.45	58210.19	53890.92999999999
RXN-10954	56474.45	52517.34	61586.02	57683.7	66229.73999999999	65448.0	65121.43	64975.01	64422.850000000006	63552.07	67738.35	67465.56	65479.08	66144.14000000001	63900.8	58360.45	58210.19	53890.92999999999
RXN-10966	25.0	22.0	31.0	31.0	17.0	16.0	34.0	21.0	31.0	19.0	33.0	17.0	29.0	23.0	35.0	27.0	22.0	34.0
RXN-10994	26300.04	23881.74	26636.66	25908.8	28919.82	30744.54	28736.15	28741.09	29107.74	27750.689999999995	27395.99	28827.46	28823.65	30946.370000000003	29132.09	26019.49	25102.15	25357.2
RXN-11023	123.0	80.0	64.5	100.0	95.5	54.0	184.0	86.0	71.0	82.5	165.0	157.5	95.0	43.0	51.0	102.5	109.0	97.0
RXN-11026	6344.52	6332.83	7306.03	6586.88	9740.56	8275.64	8611.14	8903.869999999999	8218.26	8511.91	11069.86	8291.99	7605.049999999999	4948.76	6475.1	6559.83	8231.03	7595.409999999999
RXN-11029	31049.96	30489.55	32771.08	31507.88	35566.48	37204.34	35121.880000000005	34493.84	35507.64	35204.59	33355.4	36097.25	34781.53	36579.08	34911.52	31537.79	31879.21	32122.27
RXN-11032	2567.26	2649.12	2861.7	3106.36	2401.84	3171.01	2039.03	2389.3	3754.29	2618.12	2585.59	3949.07	3872.42	4528.59	3897.7	2384.23	2207.8900000000003	1925.07
RXN-11036	2465.55	2547.99	2652.69	3308.78	3394.6400000000003	3351.67	2941.92	3538.61	2637.53	2813.06	3246.71	2321.11	3194.05	1938.23	2287.77	3634.22	3421.74	3007.8500000000004
RXN-11046	35112.62	33298.13	36879.92	35898.73	40286.42	41730.1	39542.32	38662.05	39723.34	38687.3	36950.57000000001	40683.32	39099.67	41961.87	39936.67	35789.74	35358.07	35247.2
RXN-11047	9800.04	11897.52	12627.07	12677.07	15786.77	14266.330000000002	14416.58	13227.89	13524.87	13579.669999999998	14250.29	12708.05	11750.97	9698.96	10349.72	13104.9	14708.420000000002	12909.79
RXN-11051	569.0500000000001	884.71	644.26	1393.28	481.89	477.16	507.77	439.27	405.39	480.5400000000001	721.0	705.06	1194.37	527.98	527.34	1454.8300000000002	948.24	847.3899999999999
RXN-11053	239.47	367.83	571.67	259.5	417.74	358.79999999999995	487.77	363.03	650.2700000000001	589.1999999999999	249.66	431.73	449.17	599.17	498.74	211.87	550.47	668.23
RXN-11054	5794.780000000001	5395.58	5502.08	4650.85	5850.839999999999	6660.97	5749.880000000001	6045.08	6541.74	5802.46	5080.889999999999	5454.380000000001	5928.96	6575.85	6331.48	4942.19	4449.040000000001	4970.76
RXN-11056	5342.68	5701.75	6337.9	5716.4	7153.62	7205.91	6116.39	8278.01	7655.970000000001	6407.82	7065.12	6287.77	6429.789999999999	5914.530000000001	5864.02	6004.23	6552.89	6696.22
RXN-11057	5342.68	5701.75	6337.9	5716.4	7153.62	7205.91	6116.39	8278.01	7655.970000000001	6407.82	7065.12	6287.77	6429.789999999999	5914.530000000001	5864.02	6004.23	6552.89	6696.22
RXN-11058	28.0	30.0	29.0	49.0	12.0	23.0	37.0	41.0	21.0	23.0	15.0	42.0	20.0	11.0	22.0	33.0	13.0	14.0
RXN-11059	28.0	30.0	29.0	49.0	12.0	23.0	37.0	41.0	21.0	23.0	15.0	42.0	20.0	11.0	22.0	33.0	13.0	14.0
RXN-11065	92804.58	88834.01999999999	101166.65	98083.55	115751.09	114644.34	108133.24	111250.98	113058.79	105043.58	114844.81	106147.78	110491.49	102676.61	102166.38	97866.47	96961.48	97852.48
RXN-11067	15238.52	14459.63	16405.03	15237.17	19433.75	17822.37	17827.34	18992.57	18161.73	17359.07	21113.38	17460.36	18471.96	15496.510000000002	16893.6	15565.96	16578.65	15604.26
RXN-11070	2031.75	1898.33	2518.08	2193.5	3323.83	2188.5	3113.33	2845.92	2429.0	3207.17	4085.92	3634.25	2844.17	1851.75	1959.92	2221.67	2483.5	1924.5
RXN-11077	2827.58	2739.82	3647.08	3130.67	4424.66	3034.33	4495.99	3898.42	3628.33	4095.01	5696.76	4797.41	4439.34	2829.08	2950.76	3003.01	3755.84	2626.5
RXN-11078	1436.27	1790.24	1689.15	1693.37	2344.7200000000003	1750.69	2132.1	2215.4400000000005	2265.24	2637.05	2243.7200000000003	2714.85	2289.2200000000003	1069.67	1318.57	1982.01	1989.24	1891.02
RXN-11080	1363.96	1569.17	1510.09	1633.5100000000002	1983.52	1342.16	2006.24	2207.54	1864.34	2446.01	1987.08	2591.35	2100.02	925.93	1150.68	1906.84	1913.17	1848.87
RXN-11081	1660.17	1951.74	1912.43	1834.63	2678.59	2010.73	2430.32	2705.75	2289.3900000000003	2796.59	2524.01	2720.64	2682.59	1083.64	1407.77	2136.7	2291.01	2129.07
RXN-11091	537.0	366.33	514.83	591.0	848.83	538.0	719.33	925.67	421.0	585.17	1144.67	1012.5	451.67	619.0	484.67	469.17	552.0	454.0
RXN-11092	182.67	147.66	110.5	184.0	216.17	83.67	263.0	160.32999999999998	121.0	143.16	262.0	282.5	124.0	67.0	101.67	162.17000000000002	230.33	154.67000000000002
RXN-11108	28.18	53.0	37.18	52.16	62.5	20.84	46.82	222.34	118.5	72.5	22.32	12.0	8.34	11.0	54.5	55.16	81.84	40.66
RXN-11109	105114.87	100029.28	102681.64	99933.12	106986.65	118287.39	109029.78	108298.73	111275.41	112846.03	101446.52000000002	122523.74	117267.49	130236.16	120130.57	98195.2	95991.02	100902.88999999998
RXN-11135	292868.58	283153.41000000003	304485.73	291787.88	334149.88	348747.89	327118.7	323432.80999999994	332006.27	326910.48	313872.37	339466.24	328462.18	346665.34	328487.51	292124.69999999995	293345.53	296622.67000000004
RXN-11136	21454.39	18995.16	19656.88	19179.92	19068.65	22378.68	20581.21	20184.99	20577.34	21068.25	17872.629999999997	23017.83	23121.76	26747.76	24545.49	19515.41	16526.72	18039.56
RXN-11146	10070.57	10858.89	11848.260000000002	12362.68	14672.67	13663.88	12690.38	14382.36	14066.81	12332.66	15501.7	10968.49	12800.82	9630.04	10942.31	11866.94	14009.21	13093.32
RXN-11181	9836.03	8094.6	8473.96	8282.16	9585.74	10163.91	9484.73	9733.8	9090.53	9742.34	9928.25	11652.25	10594.6	11698.75	10556.07	8423.039999999999	7229.0	7351.170000000001
RXN-11184	3.5	2.5	2.5	5.5	2.5	2.0	3.5	4.0	4.0	5.5	3.0	4.5	4.5	0.0	1.5	3.5	2.0	5.5
RXN-11186	1655.0	1467.0	1768.0	1489.0	3027.5	3322.5	2250.0	2633.0	2312.5	2169.5	2681.0	1111.83	1971.17	1309.0	1487.0	1805.92	2298.0	1898.5
RXN-11187	114.5	100.0	127.5	110.0	124.0	41.5	130.0	149.0	83.5	98.0	123.0	183.5	60.0	49.5	60.0	76.5	192.5	87.0
RXN-11189	6388.08	6313.91	7407.69	6462.95	10079.95	8344.4	8759.64	9131.51	8132.19	8740.960000000001	10933.08	7647.7	7267.42	4750.72	6425.17	6526.35	8541.01	7913.050000000001
RXN-11192	47.0	34.0	46.0	55.0	23.0	9.0	34.0	57.0	17.0	34.0	17.0	21.0	14.0	26.0	28.0	20.0	51.0	34.0
RXN-11195	22.0	16.0	34.0	30.0	25.0	22.0	26.0	51.0	24.0	29.0	21.0	11.0	17.0	15.0	22.0	34.0	16.0	28.0
RXN-11209	6.0	2.0	3.0	6.0	0.0	5.0	3.0	2.0	5.0	9.0	4.0	1.0	2.0	1.0	1.0	7.0	5.0	1.0
RXN-11211	15070.77	13460.089999999998	13837.63	12986.87	14976.94	15791.06	13980.84	14970.52	15978.87	14945.12	14857.9	17087.73	16722.55	18401.67	17507.67	12353.260000000002	11780.009999999998	13812.77
RXN-11213	32543.33	31373.99	32849.51	32571.08	35589.24	36831.79	35569.369999999995	34733.52	36158.98	34794.71	35197.29	36254.22	36142.49	39235.91	36977.1	32717.65	30887.61	30997.56
RXN-11217	15070.77	13460.089999999998	13837.63	12986.87	14976.94	15791.06	13980.84	14970.52	15978.87	14945.12	14857.9	17087.73	16722.55	18401.67	17507.67	12353.260000000002	11780.009999999998	13812.77
RXN-11218	10011.0	9108.89	11074.61	11931.78	9252.92	8373.69	10259.06	10159.43	10317.55	10450.0	10958.83	12142.44	11547.05	11709.15	11920.17	11567.99	11040.13	9236.07
RXN-11219	10011.0	9108.89	11074.61	11931.78	9252.92	8373.69	10259.06	10159.43	10317.55	10450.0	10958.83	12142.44	11547.05	11709.15	11920.17	11567.99	11040.13	9236.07
RXN-1122	172.0	206.0	286.0	252.0	218.0	196.0	258.0	244.0	141.0	234.0	314.0	228.0	231.0	139.0	259.0	182.0	268.0	168.0
RXN-11237	1.2	55.14000000000001	2.4	47.2	0.6	1.6	1.0	2.2	3.2	5.199999999999999	1.8	2.8000000000000003	8.94	1.0	4.0	28.21	1.8	1.0
RXN-11244	115020.53	110341.13	120732.79	111692.52999999998	137464.66999999998	136060.18	133637.2	136517.87	132090.85	134247.86	138873.15999999997	135412.0	129354.11	125828.4	128523.74	115555.3	118406.94	112771.79
RXN-11245	51991.12	45450.56	46807.73	42951.91	49771.24	55405.91	49674.03	50779.64	51577.7	51369.34	45949.19	57192.62	54585.89	66334.13	59197.630000000005	43284.08	40669.75	45087.14
RXN-11246	39168.48	38075.11	38502.33	35667.64	46523.65	45668.41	43810.5	44038.89	44042.240000000005	44357.34	44465.42	44318.72	43512.94	45318.25	43814.03	36298.06999999999	39761.44	40830.02
RXN-1126	172.0	206.0	286.0	252.0	218.0	196.0	258.0	244.0	141.0	234.0	314.0	228.0	231.0	139.0	259.0	182.0	268.0	168.0
RXN-11277	25.0	69.67	29.5	74.0	51.0	43.5	23.0	26.5	42.0	35.0	18.5	32.33	27.84	58.0	31.5	146.75	22.5	36.5
RXN-11283	1320.75	1162.33	1381.08	1524.5	1249.33	1230.5	1560.83	1372.92	1597.0	1546.17	2042.42	1670.75	1290.17	1285.25	1598.42	1538.17	1581.5	1215.0
RXN-11291	12691.97	13806.06	15552.92	16131.98	18776.05	16546.14	17464.7	17598.29	16206.5	17064.94	19132.38	14102.18	14740.18	10771.67	12930.829999999998	16005.65	17659.370000000003	15439.13
RXN-11295	7.0	7.0	13.0	10.0	11.0	7.0	15.0	8.0	8.0	10.0	14.0	11.0	14.0	10.0	9.0	16.0	12.0	6.0
RXN-11298	648.0799999999999	537.8299999999999	865.42	752.5	934.0	504.33	1124.0	609.75	1045.83	609.6700000000001	1584.75	697.08	1181.67	790.5799999999999	890.4200000000001	729.0	722.1700000000001	444.5
RXN-11302	92804.58	88834.01999999999	101166.65	98083.55	115751.09	114644.34	108133.24	111250.98	113058.79	105043.58	114844.81	106147.78	110491.49	102676.61	102166.38	97866.47	96961.48	97852.48
RXN-11310	7.0	7.0	13.0	10.0	11.0	7.0	15.0	8.0	8.0	10.0	14.0	11.0	14.0	10.0	9.0	16.0	12.0	6.0
RXN-11313	5080.47	4899.349999999999	4854.06	4524.79	5165.73	5973.4	5409.52	4909.88	5003.34	5008.01	4543.37	5260.01	4605.42	5123.49	4558.08	5220.02	4346.66	4820.01
RXN-11316	1710.16	1397.66	2008.5	1675.16	2195.67	1868.84	2068.83	1954.18	1804.66	1736.85	2899.5	2045.0	2176.66	1993.84	1769.4899999999998	1672.83	1401.0	1267.65
RXN-11318	640.02	639.8199999999999	757.0699999999999	521.51	666.96	1006.77	493.69	680.81	1405.0400000000002	662.24	746.92	1356.22	1178.34	1615.92	1191.73	415.07	538.1	447.96
RXN-11319	717.55	1988.34	1002.44	1013.33	1783.23	2100.75	1397.26	1014.15	1555.13	2042.9	965.82	2876.62	1068.71	1930.48	838.6700000000001	1028.62	2414.69	2728.95
RXN-11322	16396.44	17519.8	19482.45	20258.83	24888.91	20078.87	22158.83	22084.300000000003	20942.93	21704.800000000003	27869.08	19405.01	20975.5	12849.22	16804.269999999997	20233.78	23275.35	20395.2
RXN-11323	20314.79	19042.04	19172.96	17759.63	19745.03	23852.22	20707.01	20233.6	20914.259999999995	21557.93	16692.71	23720.620000000003	21738.3	27448.36	22639.92	18000.789999999997	16855.260000000002	19266.36
RXN-11326	20314.79	19042.04	19172.96	17759.63	19745.03	23852.22	20707.01	20233.6	20914.259999999995	21557.93	16692.71	23720.620000000003	21738.3	27448.36	22639.92	18000.789999999997	16855.260000000002	19266.36
RXN-11327	20314.79	19042.04	19172.96	17759.63	19745.03	23852.22	20707.01	20233.6	20914.259999999995	21557.93	16692.71	23720.620000000003	21738.3	27448.36	22639.92	18000.789999999997	16855.260000000002	19266.36
RXN-11328	604.5	581.25	831.0	728.75	518.75	694.0	677.0	845.25	760.0	896.25	472.0	735.25	817.75	842.25	921.25	487.0	528.5	594.75
RXN-11332	884.0	580.0	777.0	939.0	674.0	674.0	818.0	624.0	537.0	804.0	996.0	1069.0	813.0	750.0	1133.0	1061.0	779.0	540.0
RXN-11333	10847.25	8071.41	8983.27	8390.29	9249.71	10683.12	9037.59	9255.51	9774.53	9905.51	8824.169999999998	11781.66	10309.75	12292.87	10765.31	9147.65	7110.7300000000005	7882.129999999999
RXN-11335	2280.67	1949.13	2515.73	2498.87	1977.5	2398.9	2808.4300000000003	2631.23	2292.4700000000003	2880.9	2250.3	2412.2	1881.27	1857.0	2376.07	2743.5	1982.1	1902.73
RXN-11342	217.0	185.0	408.0	295.0	235.0	222.0	285.0	188.0	132.0	242.0	338.0	126.0	238.0	121.0	362.0	236.0	212.0	180.0
RXN-11344	217.0	185.0	408.0	295.0	235.0	222.0	285.0	188.0	132.0	242.0	338.0	126.0	238.0	121.0	362.0	236.0	212.0	180.0
RXN-11346	31049.96	30489.55	32771.08	31507.88	35566.48	37204.34	35121.880000000005	34493.84	35507.64	35204.59	33355.4	36097.25	34781.53	36579.08	34911.52	31537.79	31879.21	32122.27
RXN-11347	31420.13	30750.89	33118.81	31597.33	36085.98	37567.46	35521.67	35069.24	36223.09	35760.19	34281.61	36666.740000000005	35157.8	36894.97	35286.57	31673.15	32146.15	32728.21
RXN-11348	12691.97	13806.06	15552.92	16131.98	18776.05	16546.14	17464.7	17598.29	16206.5	17064.94	19132.38	14102.18	14740.18	10771.67	12930.829999999998	16005.65	17659.370000000003	15439.13
RXN-11350	12691.97	13806.06	15552.92	16131.98	18776.05	16546.14	17464.7	17598.29	16206.5	17064.94	19132.38	14102.18	14740.18	10771.67	12930.829999999998	16005.65	17659.370000000003	15439.13
RXN-11351	92804.58	88834.01999999999	101166.65	98083.55	115751.09	114644.34	108133.24	111250.98	113058.79	105043.58	114844.81	106147.78	110491.49	102676.61	102166.38	97866.47	96961.48	97852.48
RXN-11355	45.5	387.66	1573.0100000000002	1515.17	1470.17	1430.66	1104.33	839.17	1647.33	433.66	120.33	197.33	41.67	185.33	196.34	1309.0	1152.5	793.33
RXN-11363	168.4	273.6	215.8	238.8	219.2	417.6	240.8	466.6	164.0	186.6	129.8	177.4	169.4	134.6	145.4	272.4	177.4	334.8
RXN-11364	1536.91	1663.77	1683.9499999999998	2059.6400000000003	2401.21	1848.76	2159.98	2023.41	1445.15	1631.25	1878.29	1213.71	1679.73	1760.91	1517.5500000000002	2178.71	1945.73	1799.62
RXN-11365	18903.56	16039.8	17005.45	16337.490000000002	18879.79	21776.120000000003	18789.93	18739.34	19051.75	17921.42	15258.53	19192.19	19530.82	24397.43	20832.1	16111.7	13532.67	15988.52
RXN-11368	28394.03	28626.98	29428.87	27539.8	31641.61	33479.17	31546.840000000004	31153.31	32761.97	32820.71	28438.86	35807.33	31619.72	35215.8	32395.3	27695.240000000005	29126.5	31546.81
RXN-11371	0.5	0.0	0.5	3.0	1.5	0.0	1.0	1.5	1.0	1.5	1.5	0.0	0.0	0.0	0.0	1.5	1.5	0.5
RXN-11375	1175.26	1165.12	1520.94	1226.9	1986.1	1488.82	1917.63	1606.2800000000002	1929.36	1345.0	2618.3500000000004	1512.15	1677.11	1613.66	1275.7499999999998	1128.66	1495.71	914.8
RXN-11396	64614.55	62682.380000000005	70776.94	66314.32	83381.06	80536.23000000001	77324.16	79227.64	77070.88	76554.17	82942.1	73580.03	72757.78	67147.7	70068.95999999999	67065.04000000001	71148.91	69635.96
RXN-11407	12341.13	10588.29	10270.43	9304.77	11050.169999999998	13736.83	9938.28	11595.55	12714.75	10700.51	9272.81	13145.01	14582.0	17984.5	14148.17	7947.45	8161.93	10216.91
RXN-11453	124.33	82.83	115.67	127.5	122.33	105.83	160.5	175.0	129.5	124.01	211.67	283.83	181.84	108.33	126.34	105.67	187.84	113.83
RXN-11455	526.4	1087.93	759.3	1038.22	590.45	467.1	718.88	601.6800000000001	848.75	725.6	638.97	719.23	600.98	922.6	621.4	713.57	1151.07	543.55
RXN-11456	2.0	3.0	7.0	5.0	2.0	0.0	12.0	6.0	0.0	2.0	2.0	0.0	7.0	2.0	8.0	2.0	1.0	5.0
RXN-11474	24393.48	24641.87	22915.58	20210.2	25070.45	31339.7	25020.74	24005.48	26990.53	26614.98	18492.1	29018.54	25232.36	34347.09	24730.42	20895.45	21866.34	24929.730000000003
RXN-11475	16073.73	13664.81	12888.63	12170.22	14202.63	17488.04	13734.85	14291.95	15312.44	14645.02	11581.47	16404.96	16950.32	21843.46	17307.02	11642.54	9808.5	13121.44
RXN-11476	189346.0	183349.73	195445.83	186506.1	219715.26	217285.69	211520.47	212213.21	212182.98	211109.39	220372.41	220717.65	215268.96	211791.91	210699.8	191576.06	193593.54	191316.36
RXN-11477	35274.64	35429.45	37775.9	36593.89	36293.84	40808.38	38268.15	36985.88	40271.3	39645.86	32995.92	44770.48	40297.12	47058.4	40842.89	36886.600000000006	36226.880000000005	35519.65
RXN-11478	40919.89	40636.46	43177.490000000005	41252.26	45414.17999999999	48269.6	45726.82	44588.07	46713.52	46659.280000000006	42782.23	51747.34	47454.0	51536.91	47141.36	42456.18000000001	42834.11	42227.83
RXN-11479	24393.48	24641.87	22915.58	20210.2	25070.45	31339.7	25020.74	24005.48	26990.53	26614.98	18492.1	29018.54	25232.36	34347.09	24730.42	20895.45	21866.34	24929.730000000003
RXN-11480	189346.0	183349.73	195445.83	186506.1	219715.26	217285.69	211520.47	212213.21	212182.98	211109.39	220372.41	220717.65	215268.96	211791.91	210699.8	191576.06	193593.54	191316.36
RXN-11481	35274.64	35429.45	37775.9	36593.89	36293.84	40808.38	38268.15	36985.88	40271.3	39645.86	32995.92	44770.48	40297.12	47058.4	40842.89	36886.600000000006	36226.880000000005	35519.65
RXN-11482	40919.89	40636.46	43177.490000000005	41252.26	45414.17999999999	48269.6	45726.82	44588.07	46713.52	46659.280000000006	42782.23	51747.34	47454.0	51536.91	47141.36	42456.18000000001	42834.11	42227.83
RXN-11483	1821.44	2538.99	2404.63	3225.43	1526.61	1725.28	2121.21	2016.12	2147.2	2381.99	1612.62	2395.61	1946.59	2316.35	2098.95	2657.66	2352.61	1994.39
RXN-11484	29456.93	27600.07	28842.92	27340.25	32525.35	35626.46	30746.66	30748.51	33125.619999999995	31772.5	29252.05	34604.28999999999	32628.039999999997	35856.08	33525.33	27420.270000000004	26822.77	29535.18
RXN-11486	45.5	387.66	1573.0100000000002	1515.17	1470.17	1430.66	1104.33	839.17	1647.33	433.66	120.33	197.33	41.67	185.33	196.34	1309.0	1152.5	793.33
RXN-11488	0.5	0.0	0.5	3.0	1.5	0.0	1.0	1.5	1.0	1.5	1.5	0.0	0.0	0.0	0.0	1.5	1.5	0.5
RXN-11496	11074.31	10850.76	11226.3	11452.98	14517.39	13221.39	13003.21	13432.75	13015.5	12894.1	15228.48	12490.94	13192.04	10060.56	12219.6	11677.73	12112.64	11784.419999999998
RXN-11501	25000.8	24776.94	26677.02	24712.43	31810.82	28071.91	28775.07	29427.62	28641.95	27052.65	36399.41	29957.8	34720.92	29148.95	27709.57	24143.06	26169.67	28435.08
RXN-11568	0.0	0.0	3.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	3.0	15.0	1.0
RXN-11569	10.5	74.0	133.5	241.5	106.0	91.5	137.5	92.5	63.0	71.0	80.5	70.5	9.0	38.5	35.5	172.5	341.5	153.5
RXN-11570	55.0	72.0	74.0	114.0	58.0	64.0	111.0	48.0	42.0	77.0	49.0	27.0	26.0	29.0	42.0	98.0	127.0	72.0
RXN-11572	27.0	36.0	29.0	31.0	18.0	59.0	29.0	25.0	25.0	22.0	20.0	44.0	43.0	14.0	36.0	67.0	27.0	43.0
RXN-11573	4174.870000000001	4778.429999999999	5157.62	5021.18	6693.889999999999	5870.72	5725.68	5873.009999999999	6292.65	6419.489999999999	7065.67	4971.459999999999	5519.93	3578.61	4391.08	4937.05	6305.15	5287.21
RXN-11574	1533.0	2108.17	2076.6	2245.15	1625.15	1967.8	2015.0	1981.3	2182.95	2161.75	1380.0	1846.18	1874.49	2420.2	1957.35	1821.9	1855.85	1747.95
RXN-11576	5517.82	6580.35	6717.76	7308.42	6450.25	7139.4	6005.6900000000005	7147.4400000000005	7448.1	6459.69	6301.040000000001	5957.16	7411.619999999999	6842.42	6370.9	6026.679999999999	7506.139999999999	6047.55
RXN-11577	3.0	17.0	0.0	6.0	0.0	31.0	0.0	2.0	11.0	4.0	3.0	2.0	7.0	4.0	4.0	7.0	0.0	7.0
RXN-11578	30524.28	29759.64	31981.91	30625.88	34915.43	36501.86	34411.57	33836.64	34715.19	34557.64	32755.060000000005	35822.39	34290.75	36385.72	34284.92	30730.15	31246.4	31311.36
RXN-11586	41402.96	38645.4	39984.62	38183.84	44782.34	48954.9	43386.33	43078.48	44761.51	43424.56999999999	40437.28	45943.36	46265.29999999999	50899.94	46697.43	37889.27	37209.78	39450.62
RXN-11588	32059.93	31273.07	34050.79	32198.68	37670.96	38420.46	36761.2	36117.16	36705.19	37169.41	36099.28	38707.04	36691.82	37891.07	35937.24	32455.22	32800.3	32679.16
RXN-11589	961.38	1722.1699999999998	1523.82	1909.6	986.96	1144.33	1325.94	1319.16	1416.81	1386.95	899.92	1169.19	2014.94	1658.18	1346.68	1489.27	1932.26	1216.34
RXN-11591	46905.07000000001	42489.45	45563.83	42408.99	48384.45	53581.79	48290.70999999999	48501.58	50059.69	49101.19	45544.59	54288.83	51928.64	59346.42	53592.16	42651.11	41234.28999999999	43482.99
RXN-11592	22673.61	20930.26	20822.97	20282.92	20884.19	24709.79	21889.1	21701.23	22694.34	23293.55	19327.730000000003	26395.44	24786.52	29819.43	26307.51	20468.8	18957.58	20649.98
RXN-11593	27.0	69.67	24.5	59.0	52.0	44.5	24.0	28.5	43.0	36.0	16.5	30.33	25.84	59.0	30.5	94.75	23.5	35.5
RXN-11594	7.34	7.0	8.34	21.66	5.34	6.0	16.0	6.66	2.0	5.34	8.66	0.66	9.66	4.0	15.34	14.66	13.0	11.0
RXN-11596	642.1	2251.15	1055.13	1297.27	1513.53	1750.37	1201.53	837.95	1704.78	1928.73	725.7	2839.86	1044.01	2249.18	852.37	850.6700000000001	2800.95	2436.73
RXN-11597	3111.62	3089.48	3661.45	3110.33	5441.34	4579.3	4437.33	4569.1900000000005	4277.66	5013.66	5540.25	3843.41	4639.67	2496.1800000000003	3378.75	3480.75	4386.24	4004.37
RXN-11598	29981.94	29347.64	31432.24	29924.72	34373.42	36156.69	33935.07	33392.13	34085.51	34059.98	31916.22	35106.39	33645.75	35852.55	33566.25	30136.32	30499.57	30839.2
RXN-11600	853.8299999999999	853.0	1172.17	1017.0	910.0	816.3299999999999	1104.0	999.0	944.33	1062.17	1278.5	1241.16	1101.0100000000002	1199.33	1146.67	882.75	1368.67	895.0
RXN-11601	25467.62	24630.160000000003	25322.710000000003	25255.48	25512.95	28555.620000000003	26365.25	25246.09	26645.960000000003	26551.97	22347.28	28638.27	27170.4	32034.91	29546.47	25551.25	23011.38	24378.87
RXN-11602	27090.29	27456.95	25305.38	24584.38	27217.0	29865.81	26947.58	25716.01	27798.36	27646.41	22980.2	28891.89	29885.61	36253.3	30981.370000000003	24543.22	24113.710000000003	25678.28
RXN-11615	3.0	17.0	0.0	6.0	0.0	31.0	0.0	2.0	11.0	4.0	3.0	2.0	7.0	4.0	4.0	7.0	0.0	7.0
RXN-11618	249.63	401.44	238.98	263.59000000000003	401.03	232.3	226.22	447.88	635.73	259.68	397.22	475.11	791.2500000000001	409.04	254.46	218.43	304.73	429.21
RXN-11620	249.63	401.44	238.98	263.59000000000003	401.03	232.3	226.22	447.88	635.73	259.68	397.22	475.11	791.2500000000001	409.04	254.46	218.43	304.73	429.21
RXN-11627	488.52	643.83	307.01	545.6700000000001	497.64	448.17	387.14	324.17	408.33	349.48999999999995	542.51	1137.85	298.98999999999995	185.5	375.98	484.68	349.64	949.99
RXN-11633	30666.61	29991.47	32237.75	31009.55	35129.42	36764.69	34764.23	34068.3	34917.840000000004	34764.149999999994	32884.880000000005	35950.22	34426.59	36419.880000000005	34401.42	31150.65	31440.41	31524.53
RXN-11635	25.0	67.67	22.5	59.0	50.0	42.5	21.0	26.5	40.0	35.0	14.5	30.33	24.84	57.0	30.5	91.75	20.5	33.5
RXN-11637	42569.49	40771.35	41492.78	38555.94	47067.65	51711.03	45280.33	44904.28	46894.51	46170.06	41342.94	49577.33	47289.98	54447.39	47730.58	38654.96000000001	39602.89	42826.02
RXN-11638	30670.27	29995.72	32240.65	31016.39	35130.33	36768.1	34768.91	34069.53999999999	34920.58	34765.81999999999	32897.8	35954.72	34425.33	36421.71	34406.83	31163.4	31445.74	31534.04
RXN-11647	2183.17	1827.5	1667.5	1286.0	2347.0	3412.5	1786.83	1972.5	2468.5	1951.0	993.33	1600.5	1769.0	2629.83	1513.5	1342.83	1195.67	1655.33
RXN-11652	17.0	16.0	17.0	21.0	11.0	21.0	39.0	13.0	26.0	25.0	7.0	18.0	23.0	17.0	17.0	17.0	22.0	15.0
RXN-11653	17.0	16.0	17.0	21.0	11.0	21.0	39.0	13.0	26.0	25.0	7.0	18.0	23.0	17.0	17.0	17.0	22.0	15.0
RXN-11662	51991.12	45450.56	46807.73	42951.91	49771.24	55405.91	49674.03	50779.64	51577.7	51369.34	45949.19	57192.62	54585.89	66334.13	59197.630000000005	43284.08	40669.75	45087.14
RXN-11674	27.7	25.85	27.0	48.0	15.55	30.75	34.3	29.800000000000004	30.05	27.6	32.05	85.7	47.8	28.85	55.75	36.8	31.35	29.7
RXN-11689	2354.03	2112.99	1926.0	1569.68	2539.49	3644.5	2005.33	2274.33	2878.33	2114.5	1259.14	1871.36	2805.34	3233.15	1891.5	1588.5000000000002	1460.34	1850.68
RXN-11690	3217.05	2793.29	2933.0600000000004	2138.54	3224.6	4840.44	2620.16	3166.2	4236.71	2972.2000000000003	2045.9600000000005	3668.65	3819.27	5102.49	3322.0	1999.3	2108.3	2412.83
RXN-11691	4330.700000000001	3862.32	3476.66	2651.68	4681.0	6956.0	3588.0	4107.0	5309.68	3847.66	2118.32	3608.36	4150.34	5688.32	3255.34	2632.0	2583.0	3330.34
